2012-02-06,445.3
2012-02-07,446.7
2012-02-08,456.1
2012-02-09,458.9
2012-02-10,451.8
2012-02-13,439.4
2012-02-14,444.2
2012-02-15,441.0
2012-02-16,439.7
2012-02-17,447.1
2012-02-20,458.8
2012-02-21,455.4
2012-02-22,463.1
2012-02-23,468.3
2012-02-24,467.5
